space_group,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,density,vpa,packing fraction
166,30.0,39.0,9.0,30.94736842105263,1.6952908587257607,30.0,12.0,69.0,57.0,63.0,10.736842105263158,69.0,65.38,88.90585,23.525850000000005,67.8564052631579,4.431462049861501,65.38,692.68,1799.0,1106.3200000000002,809.1347368421052,208.39268698060943,692.68,3.0,12.0,9.0,11.052631578947368,1.695290858725762,12.0,4.0,5.0,1.0,4.105263157894737,0.18836565096952934,4.0,122.0,190.0,68.0,129.1578947368421,12.808864265927982,122.0,1.22,1.65,0.42999999999999994,1.604736842105263,0.08099722991689755,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,9.052631578947368,1.695290858725762,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,11.052631578947368,1.695290858725762,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.9473684210526315,1.6952908587257618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.9473684210526315,1.6952908587257618,0.0,13.96,32.365,18.405,15.897368421052633,3.466869806094183,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,0,0,0,0.0,6.968567304771567,16.1756776604957,0.7290346445253643
194,46.0,51.0,5.0,48.5,2.5,46.0,62.0,85.0,23.0,73.5,11.5,62.0,106.42,121.76,15.340000000000003,114.09,7.670000000000002,106.42,903.78,1828.05,924.27,1365.915,462.135,903.78,10.0,15.0,5.0,12.5,2.5,10.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,139.0,0.0,139.0,0.0,139.0,2.05,2.2,0.15000000000000036,2.125,0.07500000000000018,2.05,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,12.5,2.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,14.41,31.56,17.15,22.985,8.575,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.5,29.5,166.0,-2,2,4,2.8284271247461903,8.95793621323242,21.14894520330947,0.5736477783346807
193,21.0,50.0,29.0,31.875,13.59375,21.0,11.0,80.0,69.0,36.875,32.34375,11.0,44.955912,118.71,73.754088,72.613695,34.57222875,44.955912,505.08,1814.0,1308.92,1323.155,613.5562500000001,1814.0,3.0,14.0,11.0,7.125,5.15625,3.0,4.0,5.0,1.0,4.375,0.46875,4.0,139.0,170.0,31.0,158.375,14.53125,170.0,1.36,1.96,0.5999999999999999,1.585,0.2812499999999999,1.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.75,0.9375,0.0,1.0,10.0,9.0,4.375,4.21875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,7.125,5.15625,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.5,1.875,0.0,0.0,9.0,9.0,5.625,4.21875,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,7.125,2.34375,9.0,22.235,33.285,11.049999999999997,26.378749999999997,5.179687499999998,22.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,3.96875e-06,2.9765625000000004e-06,6.35e-06,141.0,194.0,53.0,174.125,24.84375,194.0,0,0,0,0.0,5.101147869417357,23.637400915306,0.6562511644833032
194,50.0,79.0,29.0,64.5,14.5,50.0,66.0,80.0,14.0,73.0,7.0,66.0,118.71,196.966569,78.256569,157.8382845,39.1282845,118.71,505.08,1337.33,832.25,921.2049999999999,416.125,505.08,11.0,14.0,3.0,12.5,1.5,11.0,5.0,6.0,1.0,5.5,0.5,5.0,136.0,139.0,3.0,137.5,1.5,136.0,1.96,2.54,0.5800000000000001,2.25,0.29000000000000004,1.96,1.0,2.0,1.0,1.5,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,14.0,25.0,11.0,19.5,5.5,14.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.5,1.5,1.0,16.7,33.285,16.584999999999997,24.9925,8.292499999999999,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,183.0,42.0,141.0,0,0,0,0.0,10.921370990692337,23.998510611968523,0.48078077867590163
185,12.0,79.0,67.0,28.75,25.125,12.0,66.0,68.0,2.0,67.5,0.75,68.0,24.305,196.966569,172.661569,67.47039225,64.74808837500001,24.305,923.0,1337.33,414.3299999999999,1026.5825,155.37374999999997,923.0,2.0,11.0,9.0,4.25,3.375,2.0,3.0,6.0,3.0,3.75,1.125,3.0,136.0,141.0,5.0,139.75,1.875,141.0,1.31,2.54,1.23,1.6175000000000002,0.46125000000000005,1.31,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,14.0,14.0,3.5,5.25,0.0,2.0,25.0,23.0,7.75,8.625,2.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.375,0.0,16.7,22.89,6.190000000000001,21.3425,2.32125,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,201.75,11.625,194.0,0,0,0,0.0,5.478699400139452,20.449601992600492,0.6444807036175921
221,21.0,45.0,24.0,33.0,12.0,21.0,11.0,59.0,48.0,35.0,24.0,11.0,44.955912,102.9055,57.949588000000006,73.930706,28.974794000000003,44.955912,1814.0,2237.0,423.0,2025.5,211.5,1814.0,3.0,9.0,6.0,6.0,3.0,3.0,4.0,5.0,1.0,4.5,0.5,4.0,142.0,170.0,28.0,156.0,14.0,142.0,1.36,2.28,0.9199999999999997,1.8199999999999998,0.45999999999999985,1.36,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,3.0,3.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.5,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,3.0,3.0,13.64,22.235,8.594999999999999,17.9375,4.297499999999999,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,3.175e-06,3.175e-06,0.0,194.0,225.0,31.0,209.5,15.5,194.0,0,0,0,0.0,7.240330033826203,16.955694693580575,0.8098541485682675
223,22.0,79.0,57.0,36.25,21.375,22.0,43.0,66.0,23.0,48.75,8.625,43.0,47.867,196.966569,149.099569,85.14189225,55.912338375000004,47.867,1337.33,1941.0,603.6700000000001,1790.0825,226.37625000000003,1941.0,4.0,11.0,7.0,5.75,2.625,4.0,4.0,6.0,2.0,4.5,0.75,4.0,136.0,160.0,24.0,154.0,9.0,160.0,1.54,2.54,1.0,1.79,0.375,1.54,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,4.0,3.0,2.0,0.0,14.0,14.0,3.5,5.25,0.0,4.0,25.0,21.0,9.25,7.875,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,6.25,2.625,8.0,16.69,16.7,0.00999999999999801,16.692500000000003,0.003750000000000142,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.6899999999975e-05,8.4499999999875e-06,2.25333333333e-05,194.0,225.0,31.0,201.75,11.625,194.0,0,0,0,0.0,8.458576502839394,16.714566362072095,0.6698964647915417
194,13.0,45.0,32.0,22.142857142857142,13.061224489795917,13.0,59.0,73.0,14.0,69.0,5.714285714285714,73.0,26.9815386,102.9055,75.9239614,48.674099000000005,30.989372000000003,26.9815386,933.47,2237.0,1303.53,1305.9071428571428,532.0530612244899,933.47,9.0,13.0,4.0,11.857142857142858,1.6326530612244896,13.0,3.0,5.0,2.0,3.5714285714285716,0.816326530612245,3.0,121.0,142.0,21.0,127.0,8.571428571428571,121.0,1.61,2.28,0.6699999999999997,1.8014285714285714,0.2734693877551019,1.61,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,1.0,1.0,0.7142857142857143,0.4081632653061224,1.0,0.0,8.0,8.0,2.2857142857142856,3.265306122448979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,4.714285714285714,2.448979591836735,3.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,5.0,5.0,3.5714285714285716,2.0408163265306123,5.0,0.0,2.0,2.0,0.5714285714285714,0.8163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.428571428571429,0.8163265306122448,5.0,13.64,16.48,2.84,15.668571428571429,1.1591836734693877,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0,0,0,0.0,5.224464434182582,15.470531752926345,0.5680674969336295
227,27.0,73.0,46.0,42.333333333333336,20.444444444444446,27.0,48.0,58.0,10.0,54.666666666666664,4.4444444444444455,58.0,58.933195,180.94788,122.014685,99.60475666666666,54.22874888888888,58.933195,1768.0,3290.0,1522.0,2275.3333333333335,676.4444444444445,1768.0,5.0,9.0,4.0,7.666666666666667,1.7777777777777777,9.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,126.0,170.0,44.0,140.66666666666666,19.555555555555554,126.0,1.5,1.88,0.3799999999999999,1.7533333333333332,0.16888888888888887,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.666666666666667,1.7777777777777777,7.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,9.0,19.0,10.0,12.333333333333334,4.444444444444445,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.333333333333333,1.7777777777777777,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.333333333333333,1.7777777777777777,3.0,10.245,18.12,7.875000000000002,12.87,3.5000000000000004,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.0323141333333334,0.6882094222222221,1.5484712,194.0,229.0,35.0,205.66666666666666,15.555555555555552,194.0,0,0,0,0.0,13.02827439497077,12.69527986976036,0.8764947886335875
227,22.0,28.0,6.0,24.0,2.6666666666666665,22.0,43.0,61.0,18.0,49.0,8.0,43.0,47.867,58.6934,10.8264,51.47579999999999,4.811733333333332,47.867,1728.0,1941.0,213.0,1870.0,94.66666666666667,1941.0,4.0,10.0,6.0,6.0,2.6666666666666665,4.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,148.0,16.0,160.0,1.54,1.91,0.3699999999999999,1.6633333333333333,0.1644444444444444,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.6666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.0,2.6666666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,6.0,2.6666666666666665,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,6.0,2.6666666666666665,8.0,10.32,16.69,6.370000000000001,14.566666666666668,2.8311111111111114,16.69,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,0.5953947,0.5953721666666667,0.19847992222222222,0.2646098518518519,2.25333333333e-05,194.0,225.0,31.0,204.33333333333334,13.77777777777778,194.0,0,0,0,0.0,5.691018452258275,15.019732865313337,0.7388963048927579
136,20.0,48.0,28.0,31.2,13.439999999999998,20.0,7.0,70.0,63.0,32.2,30.24,7.0,40.078,112.411,72.333,69.0112,34.71984,40.078,594.22,1115.0,520.78,906.6880000000001,249.97439999999997,1115.0,2.0,12.0,10.0,6.0,4.8,2.0,4.0,5.0,1.0,4.4,0.4800000000000001,4.0,144.0,176.0,32.0,163.2,15.360000000000003,176.0,1.0,1.69,0.69,1.276,0.3312,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,6.0,4.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.495,37.77,18.275000000000002,30.46,8.772000000000002,37.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,212.6,14.88,225.0,0,0,0,0.0,3.6223764705826094,31.63552837856049,0.660549331879975
190,21.0,78.0,57.0,49.666666666666664,19.11111111111111,21.0,11.0,80.0,69.0,51.333333333333336,26.888888888888886,11.0,44.955912,195.084,150.128088,119.583304,50.33379733333334,44.955912,505.08,2041.4,1536.3200000000002,1453.493333333333,632.2755555555557,505.08,3.0,14.0,11.0,9.0,4.0,3.0,4.0,6.0,2.0,5.0,0.6666666666666666,4.0,136.0,170.0,34.0,148.33333333333334,14.444444444444448,136.0,1.36,2.28,0.9199999999999997,1.8666666666666665,0.33777777777777773,1.36,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,1.0,10.0,9.0,6.666666666666667,3.7777777777777772,1.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,3.0,24.0,21.0,13.666666666666666,7.111111111111112,3.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,9.0,9.0,3.3333333333333335,3.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.0,2.6666666666666665,2.0,15.02,33.285,18.264999999999997,23.513333333333332,6.514444444444443,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,2.1166666666666666e-06,2.8222222222222223e-06,0.0,141.0,225.0,84.0,186.66666666666666,30.444444444444446,141.0,0,0,0,0.0,10.007692735873109,19.842010865632336,0.6758946995414336
194,13.0,22.0,9.0,19.75,3.375,22.0,43.0,73.0,30.0,50.5,11.25,43.0,26.9815386,47.867,20.885461399999997,42.64563465,7.832048024999999,47.867,933.47,1941.0,1007.53,1689.1175,377.82374999999996,1941.0,4.0,13.0,9.0,6.25,3.375,4.0,3.0,4.0,1.0,3.75,0.375,4.0,121.0,160.0,39.0,150.25,14.625,160.0,1.54,1.61,0.07000000000000006,1.5575,0.02625000000000005,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.75,0.375,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,8.0,8.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.25,1.125,8.0,16.48,16.69,0.21000000000000085,16.637500000000003,0.07874999999999943,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.6899999999975e-05,8.4499999999875e-06,2.25333333333e-05,194.0,225.0,31.0,201.75,11.625,194.0,0,0,0,0.0,4.245345505499242,16.680560454866434,0.6394172418540988
129,29.0,51.0,22.0,36.333333333333336,9.777777777777779,29.0,64.0,85.0,21.0,71.0,9.333333333333334,64.0,63.546,121.76,58.214000000000006,82.95066666666666,25.87288888888889,63.546,903.78,1357.77,453.99,1206.4399999999998,201.7733333333334,1357.77,11.0,15.0,4.0,12.333333333333334,1.777777777777778,11.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,132.0,139.0,7.0,134.33333333333334,3.1111111111111143,132.0,1.9,2.05,0.1499999999999999,1.95,0.06666666666666665,1.9,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,4.0,12.333333333333334,1.777777777777778,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.6666666666666667,0.888888888888889,1.0,11.07,31.56,20.49,17.900000000000002,9.106666666666667,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,205.33333333333334,26.222222222222218,225.0,-3,2,5,2.6457513110645907,8.261327866984143,16.67320615018738,0.6673789399505982
186,6.0,26.0,20.0,20.0,8.4,26.0,55.0,77.0,22.0,61.6,9.24,55.0,12.0107,55.845,43.8343,42.69471,18.410406000000002,55.845,1811.0,3823.0,2012.0,2414.6,845.04,1811.0,8.0,14.0,6.0,9.8,2.5200000000000005,8.0,2.0,4.0,2.0,3.4,0.8400000000000001,4.0,76.0,132.0,56.0,115.2,23.52,132.0,1.83,2.55,0.7199999999999998,2.0460000000000003,0.3024,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6,0.8399999999999999,0.0,0.0,6.0,6.0,4.2,2.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.8,1.6800000000000002,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.2,1.6799999999999997,0.0,0.0,4.0,4.0,2.8,1.6800000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,5.64,10.73,5.090000000000001,9.203,2.137800000000001,10.73,0.0,4.496,4.496,1.3488000000000002,1.8883200000000002,0.0,0.0,2.1106628,2.1106628,1.4774639600000001,0.886478376,2.1106628,194.0,229.0,35.0,218.5,14.7,229.0,0,0,0,0.0,7.815172049672329,9.07161524295939,0.9344371989327059
227,12.0,46.0,34.0,23.333333333333332,15.111111111111109,12.0,62.0,68.0,6.0,66.0,2.6666666666666665,68.0,24.305,106.42,82.11500000000001,51.67666666666667,36.49555555555556,24.305,923.0,1828.05,905.05,1224.6833333333334,402.24444444444447,923.0,2.0,10.0,8.0,4.666666666666667,3.555555555555556,2.0,3.0,5.0,2.0,3.6666666666666665,0.8888888888888888,3.0,139.0,141.0,2.0,140.33333333333334,0.8888888888888857,141.0,1.31,2.2,0.8900000000000001,1.6066666666666667,0.3955555555555556,1.31,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,4.666666666666667,3.555555555555556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41,22.89,8.48,20.063333333333333,3.7688888888888896,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,204.33333333333334,13.77777777777778,194.0,0,0,0,0.0,4.614967216211927,18.594091747871996,0.7129213362230725
140,14.0,77.0,63.0,61.25,23.625,77.0,60.0,78.0,18.0,64.5,6.75,60.0,28.0855,192.217,164.13150000000002,151.18412500000002,61.5493125,192.217,1687.0,2739.0,1052.0,2476.0,394.5,2739.0,9.0,14.0,5.0,10.25,1.875,9.0,3.0,6.0,3.0,5.25,1.125,6.0,111.0,141.0,30.0,133.5,11.25,141.0,1.9,2.2,0.30000000000000027,2.125,0.11250000000000016,2.2,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,7.0,7.0,5.25,2.625,7.0,0.0,14.0,14.0,10.5,5.25,14.0,4.0,23.0,19.0,18.25,7.125,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,3.0,3.0,2.25,1.125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.25,0.375,3.0,14.21,20.44,6.23,15.767500000000002,2.3362500000000006,14.21,0.0,0.773,0.773,0.19325,0.289875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,227.0,2.0,225.5,0.75,225.0,0,0,0,0.0,17.865194721487274,14.052303919771555,0.649239869690135
139,13.0,41.0,28.0,20.0,10.5,13.0,47.0,73.0,26.0,66.5,9.75,73.0,26.9815386,92.90638,65.92484139999999,43.462748950000005,24.721815525000004,26.9815386,933.47,2750.0,1816.53,1387.6025,681.19875,933.47,5.0,13.0,8.0,11.0,3.0,13.0,3.0,5.0,2.0,3.5,0.75,3.0,121.0,164.0,43.0,131.75,16.125,121.0,1.6,1.61,0.010000000000000009,1.6075,0.0037500000000000866,1.61,1.0,2.0,1.0,1.75,0.375,2.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.5,0.75,3.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,6.0,6.0,1.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.5,0.75,5.0,16.48,18.18,1.6999999999999993,16.905,0.6375000000000002,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.0,1.5,225.0,0,0,0,0.0,4.500374554984878,16.036796869132072,0.581689464684487
